#{"t_start": 1754393257.5065787, "env_id": "None"}
r,l,t-0.147103,400,5.258359
-0.086638,400,5.378532
-0.021696,400,5.515783
0.027721,400,5.633738
0.514723,400,5.769665
0.438921,400,11.118789
0.020037,400,11.238349
0.405711,400,11.346184
0.047316,400,11.453252
-0.758481,400,11.558894
0.329821,400,16.846191
0.245394,400,16.95449
0.485577,400,17.058431
0.399063,400,17.166459
-0.207286,400,17.27374
-0.063556,400,22.511356
0.093607,400,22.620107
0.083748,400,22.753433
0.512782,400,22.883174
-0.529776,400,23.027938
0.543691,400,28.664886
0.230772,400,28.771004
0.164493,400,28.881045
10.322397,108,28.910318
0.166045,400,29.016637
0.463921,400,34.515101
-0.806399,400,34.635936
0.111815,400,34.75454
-0.515129,400,34.873398
0.441146,400,35.003791
0.450398,400,40.388816
0.055095,400,40.506664
-0.254825,400,40.6184
-0.364066,400,40.728014
-0.649792,400,40.835695
0.532113,400,46.223171
0.34916,400,46.330322
0.529425,400,46.440347
-0.054585,400,46.551986
-0.479047,400,46.66139
0.321943,400,51.312618
0.027647,400,51.472505
0.465764,400,51.607041
-0.026859,400,51.739224
0.262954,400,51.863067
0.413598,400,57.489524
0.473112,400,57.600356
0.186374,400,57.709919
-0.745068,400,57.837659
0.481804,400,57.957474
-0.608414,400,63.3283
0.313805,400,63.453884
0.291828,400,63.573147
0.527257,400,63.695622
0.330248,400,63.83032
0.316477,400,69.312045
0.326894,400,69.425184
-0.158214,400,69.534881
0.372092,400,69.6466
-0.197789,400,69.767663
0.402435,400,74.942341
0.041834,400,75.050333
0.392345,400,75.17431
-0.030788,400,75.29233
0.400415,400,75.404349
0.52698,400,80.443469
0.505937,400,80.568116
0.439255,400,80.676844
0.45573,400,80.783664
-0.84301,400,80.889724
-0.284799,400,86.598202
.912365
-0.165677,400,16.38654
-0.023965,400,16.533848
-0.294954,400,16.66187
-0.707233,400,17.366269
-0.743086,400,17.509079
0.085657,400,17.965845
0.369367,400,18.10866
-0.170819,400,18.233903
-0.681248,400,18.358843
-0.756302,400,18.479256
-0.511607,400,18.970024
-0.344181,400,19.136508
-0.157595,400,19.252572
-0.887314,400,19.375552
0.182441,400,19.491105
0.174583,400,19.954623
0.162926,400,20.155594
-0.383107,400,20.311454
0.142364,400,20.429011
-1.492217,400,20.546732
10.289796,79,20.569636
-1.176788,400,21.09094
0.168423,400,21.249607
10.371726,205,21.306975
0.290249,400,21.425744
-0.451207,400,21.543078
0.055361,400,21.685666
-1.018095,400,22.18948
-0.122649,400,22.319991
0.319635,400,23.083996
-0.860905,400,23.224726
-1.109487,400,23.375791
10.838061,243,23.8917
-0.022035,400,24.061507
10.283617,85,24.09058
0.101826,400,24.234971
-1.130742,400,24.3725
-0.185449,400,24.502926
-1.04341,400,25.028519
-0.493113,400,25.209187
0.341179,400,25.350941
-0.147277,400,25.486645
0.106523,400,25.621371
-0.374013,400,26.221773
-0.289602,400,26.411841
-0.373735,400,26.529274
0.273543,400,26.653717
0.245399,400,26.772402
0.296383,400,27.252232
0.230464,400,27.428564
0.113718,400,27.552807
0.266929,400,27.673693
0.359311,400,27.79439
-0.242267,400,28.266387
0.2731,400,28.436443
0.297989,400,29.032531
-0.299252,400,29.1618
-0.035762,400,29.277116
-0.114264,400,29.730525
-0.212524,400,29.901928
-0.742338,400,30.036656
0.126318,400,30.157266
0.181354,400,30.28249
0.143317,400,30.402419
-0.502243,400,31.007153
0.2378,400,31.156936
0.410127,400,31.274816
-0.61856,400,31.39552
-0.530207,400,31.516093
-0.642112,400,32.030226
-0.768867,400,32.166902
-0.49349,400,32.286278
0.239157,400,32.409225
0.147265,400,32.524352
-0.620202,400,33.082564
0.146838,400,33.236701
-0.70318,400,33.388623
-0.02821,400,33.536561
-0.922541,400,33.674513
-0.089475,400,34.243364
-0.464058,400,35.021961
-0.552077,400,35.173026
-0.654242,400,35.306405
0.239076,400,35.438193
0.131954,400,35.982995
-0.086501,400,36.216339
-0.241189,400,36.358055
0.048805,400,36.477908
-0.142468,400,36.603414
10.39714,86,36.637738
-0.00035,400,37.137026
-0.391643,400,37.306197
-0.421141,400,37.423774
-0.341981,400,37.56768
0.093761,400,37.690858
-0.288529,400,38.169159
0.307012,400,38.342674
0.363024,400,38.464023
0.246691,400,38.580461
0.285385,400,38.699907
0.028164,400,39.151039
0.209662,400,39.322199
0.335512,400,39.455164
0.044554,400,39.572022
-0.105895,400,39.692865
-0.441098,400,40.144645
-0.309596,400,40.886172
0.163336,400,41.010545
0.229056,400,41.132364
0.117025,400,41.25383
-0.637066,400,41.724183
10.420104,113,41.77196
-0.261604,400,41.941759
0.153665,400,42.061625
0.132447,400,42.183459
-0.875517,400,42.304366
0.047888,400,42.786257
-0.15091,400,42.977007
-0.008921,400,43.140672
-0.836855,400,43.290805
0.253536,400,43.427044
0.243351,400,43.945128
0.102152,400,44.136606
-0.20532,400,44.275429
0.323476,400,44.421005
-0.246766,400,44.560369
-0.909543,400,44.680762
0.25102,400,45.16671
0.343303,400,45.302998
-1.128884,400,45.424963
-0.963793,400,45.546396
0.346009,400,45.66528
0.286773,400,46.747496
0.331418,400,46.86701
-0.404479,400,47.000082
0.474161,400,47.120229
-0.01566,400,47.242796
0.120716,400,47.707947
0.187987,400,47.849742
0.385294,400,47.968616
-0.758733,400,48.101924
0.539334,400,48.223799
-0.5448,400,48.669474
-0.818033,400,48.819791
10.304616,98,48.848112
0.382211,400,48.966878
-0.969964,400,49.089664
0.103174,400,49.228151
0.361838,400,49.687961
-0.608893,400,49.836051
0.279722,400,49.952412
0.262972,400,50.070647
0.321234,400,50.204181
-0.754154,400,50.673265
-0.368492,400,50.819899
-0.009739,400,50.936543
0.105953,400,51.053895
0.224256,400,51.177857
-0.709051,400,52.319716
-0.299416,400,52.487127
-0.768851,400,52.624497
-0.551588,400,52.763824
0.092865,400,52.899354
0.36489,400,53.399347
0.279394,400,53.59605
0.033693,400,53.755226
-0.5976,400,53.89181
-0.306284,400,54.024095
-0.656266,400,54.527181
-0.008251,400,54.715516
0.253669,400,54.844129
-0.958424,400,54.975512
-0.854695,400,55.107993
0.308601,400,55.647608
-0.419633,400,55.838237
-0.37308,400,55.965042
-0.124384,400,56.096577
0.320494,400,56.227398
0.1315,400,56.775217
0.366884,400,56.948496
-0.205391,400,57.100537
-0.80953,400,57.240335
0.323698,400,57.35843
-0.552606,400,58.071678
-0.416948,400,58.59295
-0.006813,400,58.729672
-0.435769,400,58.855445
0.115728,400,58.981623
-0.312047,400,59.096398
-0.325524,400,59.595301
0.219176,400,59.73604
-0.169908,400,59.852791
0.296802,400,59.990188
0.286133,400,60.108781
0.346346,400,60.582363
-0.122074,400,60.729135
0.392459,400,60.845606
0.224708,400,60.967038
0.29059,400,61.099886
-1.40548,400,61.555081
10.093465,49,61.576504
0.393409,400,61.747682
-0.801634,400,61.868351
-0.200222,400,61.988131
-1.130294,400,62.138453
0.346154,400,62.669485
-0.214529,400,62.83766
-0.549585,400,62.980384
0.249322,400,63.140723
0.048301,400,63.966522
0.144283,400,64.510042
0.271052,400,64.686193
0.188979,400,64.814357
0.205547,400,64.949579
-0.26938,400,65.080887
0.273094,400,65.627024
-0.469129,400,65.811403
0.247982,400,65.937309
0.058526,400,66.066646
-0.096902,400,66.197941
-0.151329,400,66.665618
0.298282,400,66.883958
-0.282922,400,67.018621
10.397889,75,67.045962
0.37132,400,67.178611
0.252506,400,67.315389
-0.679068,400,67.815461
-1.420123,400,67.993732
0.327087,400,68.115424
-0.117113,400,68.235981
-0.271023,400,68.359498
0.315258,400,68.815647
-0.972719,400,68.97894
0.069579,400,69.104455
-0.119148,400,69.793483
-0.414638,400,69.921417
0.347892,400,70.04183
0.222029,400,70.538293
0.31461,400,70.669547
0.100145,400,70.791911
-0.265131,400,70.924463
-0.095822,400,71.042576
0.336417,400,71.514295
0.229696,400,71.653758
-1.098433,400,71.770232
0.257796,400,71.894784
0.127116,400,72.025746
-0.284772,400,72.496242
-0.120572,400,72.639316
0.070758,400,72.771138
0.257748,400,72.90816
0.340401,400,73.085188
0.192257,400,73.564243
-0.667786,400,73.726846
0.197803,400,73.865792
0.256798,400,73.981774
10.077959,43,73.994469
0.38563,400,74.131515
0.301344,400,74.601015
-0.670884,400,74.747897
10.459163,83,74.772299
0.273723,400,75.473796
-0.411185,400,75.595214
0.107657,400,75.715538
0.209692,400,76.19399
-0.376233,400,76.360592
-0.331559,400,76.480686
0.003928,400,76.604714
-0.575846,400,76.725337
0.130495,400,77.166094
-0.386593,400,77.325384
-0.194792,400,77.452175
0.272991,400,77.572153
0.302235,400,77.692331
-0.048448,400,78.156456
-0.274597,400,78.306853
0.380508,400,78.432757
-0.689693,400,78.549663
0.311204,400,78.676551
-0.384156,400,79.116986
0.26341,400,79.275794
-0.184677,400,79.405077
-0.031388,400,79.542332
0.165945,400,79.661766
0.360385,400,80.101449
0.042901,400,80.274806
0.328002,400,80.967974
-0.984187,400,81.087257
0.298466,400,81.258549
0.257553,400,81.704391
-0.570078,400,81.869632
-0.439362,400,81.995804
0.300214,400,82.115726
10.221252,56,82.132752
-0.812364,400,82.251331
-0.84575,400,82.852726
0.044344,400,83.054604
0.277296,400,83.201784
-0.150189,400,83.335964
0.138653,400,83.481905
0.271249,400,84.081159
0.328228,400,84.267431
0.306988,400,84.404705
0.041947,400,84.538117
0.123696,400,84.670659
0.3118,400,84.803045
-0.270495,400,85.35839
0.292965,400,85.497871
0.596916,400,85.624768
0.352186,400,85.754609
0.298962,400,85.885945
0.347381,400,86.415902
