#{"t_start": 1755861685.5776334, "env_id": "None"}
r,l,t,episode_energy,success
0.156111,400,10.314595,0.6932314178331415,False
-0.349026,400,10.592951,0.5428604069585109,False
-1.043263,400,10.856331,0.37799087460053726,False
-0.007914,400,11.045322,0.5711252796023233,False
0.096909,400,11.243543,0.6319499241778578,False
10.636026,349,21.358428,1.1877795161256282,True
-0.385363,400,21.550886,1.2102537953471617,False
-0.590578,400,21.769422,1.3521858461842728,False
-1.142049,400,21.966289,1.5398641705623992,False
-0.553511,400,22.170362,1.4492004078501646,False
-1.779851,400,31.801732,1.8053013545900194,False
-0.103264,400,32.006087,1.5492717757003953,False
-0.709059,400,32.205956,1.1667573278183068,False
-0.891345,400,32.407876,1.1771911668114554,False
-1.473123,400,32.607026,1.5165987310629054,False
-1.115036,400,42.348045,1.0165723366275952,False
-0.034704,400,42.556819,1.8994911445046732,False
-0.381012,400,42.760791,1.3090481399317357,False
-0.199776,400,42.962871,1.8458752921752013,False
-0.605058,400,43.153545,1.4562104096015216,False
-0.699831,400,53.28801,1.2328229147138319,False
10.346925,125,53.360245,0.5564300136862742,True
-0.796011,400,53.579677,0.5346238615341755,False
0.004804,400,53.794477,1.6314553269105003,False
10.267452,119,53.858868,0.5097618692371318,True
-1.479023,400,64.956093,1.2177195082004573,False
-0.904145,400,65.16693,1.1121018534895966,False
-0.667029,400,65.408216,1.192012826695001,False
-0.253832,400,65.674496,1.6640865915456429,False
-0.71866,400,65.958884,1.1711247190028906,False
-0.078972,400,75.972423,1.3936945389148654,False
-0.440337,400,76.182939,1.2050576497449892,False
-1.383837,400,76.377866,1.1528189858315057,False
-0.141522,400,76.601784,1.0931282954420634,False
-0.683655,400,76.802588,0.8180516209637193,False
-0.098123,400,86.613261,1.3945838988395363,False
-0.4144,400,86.83339,1.2474047092969,False
-0.016891,400,87.052809,1.0464022944442315,False
10.07304,120,87.114119,0.7608158254045546,True
-0.790594,400,87.310903,0.6925249150815014,False
-0.715973,400,96.135498,0.35323293627548313,False
-0.283953,400,96.333295,0.8261529323311155,False
-0.009069,400,96.529965,0.686177152149567,False
-0.023629,400,96.759413,0.8140413297520401,False
0.190896,400,96.960358,2.215577470823807,False
0.200715,400,105.835272,0.6436561019482089,False
11.004689,216,105.95243,0.8547265506931242,True
0.16978,400,106.155262,1.380762448857749,False
10.273193,328,106.312407,0.6984841038735154,True
-0.876561,400,106.510393,1.3969386281316596,False
0.177207,400,117.732167,0.8560615082958026,False
-1.030655,400,117.943335,0.3075054697813967,False
-0.921982,400,118.150213,0.4368656484717264,False
0.038063,400,118.35226,0.6544512121903372,False
-0.070899,400,118.544441,0.44645965020399514,False
9.973118,138,127.403382,0.30488170567869777,True
0.107356,400,127.60362,0.7163013563865004,False
-1.114521,400,127.816431,1.0606009079572956,False
-0.162525,400,128.013842,0.6754682920948972,False
-0.076401,400,128.215832,0.550050361035017,False
0.214409,400,137.206596,0.7956699990377516,False
0.077813,400,137.41031,0.5220944112566874,False
-0.179051,400,137.626544,0.7360842171300614,False
-0.067468,400,137.822872,0.6477897091165831,False
-0.662227,400,138.021014,0.44240240660792246,False
-0.205535,400,146.931743,0.7260115927091878,False
-0.128798,400,147.129713,0.362380297821637,False
0.201595,400,147.324109,0.7228376651090245,False
10.947524,212,147.438904,0.741188230468878,True
0.135796,400,147.654641,0.9285031471776839,False
-0.130481,400,156.420368,0.6408795241222347,False
0.074475,400,156.611232,0.5691721182230995,False
-1.165262,400,156.804382,0.5613357337111308,False
-0.399594,400,157.02041,0.3809064436133431,False
0.080911,400,157.227008,0.5596113628051539,False
