#{"t_start": 1755865125.3855217, "env_id": "None"}
r,l,t,episode_energy,success
-0.008585,400,6.77671,1.0671415122416095,False
0.066408,400,6.914009,1.0916970837946525,False
-1.182243,400,7.050925,1.087131473739063,False
-0.017293,400,7.186367,1.044075562530069,False
-0.645084,400,7.327497,1.1049670104408924,False
-0.168123,400,14.584831,1.6041711063882023,False
-0.545801,400,14.72609,1.3913144095026364,False
-0.552633,400,14.863156,1.3881159577915985,False
0.067986,400,15.010978,1.8610405821069553,False
0.050894,400,15.14928,1.6764143668418403,False
-0.503191,400,22.457393,1.5626527473436322,False
0.046837,400,22.592213,1.8190829200715541,False
-1.056325,400,22.724705,1.1107460383189984,False
0.070019,400,22.865626,1.9567529547571458,False
-0.297511,400,23.004399,1.2530239745390002,False
-0.346578,400,30.274953,0.9431607694820673,False
-0.334967,400,30.415625,1.4714001901050966,False
-0.009036,400,30.547325,1.1346883749509382,False
-0.052569,400,30.675917,1.7173344325861208,False
0.020579,400,30.827936,1.7720485261519685,False
-1.715507,400,38.134384,1.8610858929786769,False
-0.934724,400,38.275168,2.0541923627504843,False
0.146327,400,38.414072,1.2915164331641695,False
0.048684,400,38.571794,1.6437233343851434,False
0.069851,400,38.703273,1.765565088510754,False
-0.485089,400,46.016723,2.889506709446562,False
-1.053383,400,46.183722,1.7647723831631026,False
0.091729,400,46.354365,1.5119954287536812,False
-0.639674,400,46.490573,2.8218131814152634,False
0.160931,400,46.712794,1.8073211640428744,False
-0.015209,400,56.379703,2.306680084507346,False
-0.773673,400,56.563182,3.277333832707691,False
0.162785,400,56.742856,2.137559919508129,False
-1.3956,400,56.916512,2.158443113403274,False
0.023442,400,57.075343,1.9297005099714646,False
-0.018348,400,66.173927,2.785756653895766,False
-0.016399,400,66.352448,2.5542873214445265,False
-1.185497,400,66.517247,2.214699825895877,False
-0.191648,400,66.702699,3.398558431541064,False
-0.431713,400,66.878866,3.0897285488100055,False
-0.19738,400,74.99556,1.2751963355793856,False
-0.338429,400,75.13967,3.1635902676011702,False
-1.035204,400,75.290311,1.7620353472121775,False
-0.273107,400,75.434661,2.5501476288019282,False
-0.018766,400,75.574676,2.0592643182495953,False
-1.09166,400,82.970546,0.9167715206843018,False
-1.550419,400,83.109898,3.266404347155882,False
-0.896396,400,83.24889,2.805457976188527,False
0.055555,400,83.382967,1.9750088364603082,False
0.164194,400,83.523059,2.2450007268585113,False
-1.711962,400,90.80016,1.4919598276876498,False
10.168651,306,90.910815,1.2919024027702166,True
10.520132,218,90.98525,1.5929266251246987,True
0.022835,400,91.121561,2.365363810435046,False
-1.04583,400,91.261326,0.6421723791696865,False
0.016124,400,98.611271,1.7751254711735072,False
-0.015036,400,98.743823,2.266485113453852,False
-0.289941,400,98.887065,2.422866490741842,False
-0.82361,400,99.038131,4.10270551660995,False
-2.0052,400,99.171385,2.3784370345102377,False
-0.056365,400,106.491247,1.5657492185774786,False
-0.718112,400,106.631315,1.187209994612976,False
-0.963157,400,106.766029,0.9086978798712171,False
-0.714133,400,106.908978,0.5739154227614692,False
-0.634862,400,107.046133,0.9811814978557625,False
-0.918364,400,114.328636,0.5865010889488752,False
10.032435,71,114.354634,0.24368873144208375,True
0.068216,400,114.488187,2.0638408351446778,False
0.049608,400,114.624355,2.1615755553450082,False
-0.03724,400,114.765173,1.3238697926414835,False
10.340683,115,121.95222,1.061372092208199,True
-1.161397,400,122.095344,0.6786314228051878,False
-0.051908,400,122.22985,1.7339594517586288,False
-0.149061,400,122.372405,1.357635804414244,False
-0.039717,400,122.510564,1.7249351447117007,False
0.062812,400,129.923512,2.882204525403826,False
0.040011,400,130.060072,2.073271178171326,False
-0.076231,400,130.199647,2.1011353121317877,False
-0.091178,400,130.340479,1.7381944286268483,False
-0.408422,400,130.489565,1.2046526301652196,False
-0.202618,400,137.813105,1.120303866323311,False
-0.129724,400,137.947931,1.816853363891555,False
-1.370932,400,138.081762,2.7943112424917746,False
-0.4665,400,138.239236,1.1347560000103911,False
-0.284447,400,138.374717,1.3480131540912699,False
-1.01722,400,145.0388,0.6719786974667814,False
0.040333,400,145.174651,2.4983240407462,False
0.165592,400,145.312115,1.5770861030591286,False
-1.961357,400,145.45097,1.801719356664425,False
-0.586758,400,145.5887,0.3618970941909539,False
-1.053155,400,152.884732,3.142382461754278,False
9.981346,215,152.959239,0.5160243839639966,True
0.140466,400,153.097507,1.510590248128909,False
-0.059163,400,153.231542,1.5999346979510585,False
0.099021,400,153.370403,2.655452139985591,False
-0.970321,400,160.789385,0.6079395518103339,False
-1.05219,400,160.92787,0.8092561890119755,False
0.056743,400,161.064767,1.0924776376954544,False
-0.101758,400,161.208411,0.8631221344032701,False
10.159755,295,161.310338,1.0116278711770748,True
0.143074,400,168.596679,2.0758893808459593,False
-0.523182,400,168.733506,1.434557128798036,False
-0.262608,400,168.8735,1.844738626159423,False
-0.29069,400,169.01021,1.7829923101258809,False
-0.140313,400,169.16314,1.9885803020368211,False
0.15598,400,176.538223,2.7931415172253344,False
10.064936,243,176.618688,0.7891179958650806,True
-0.085584,400,176.764078,2.896470742604332,False
-0.928283,400,176.917273,0.272132122239636,False
0.007584,400,177.055857,2.1362654625907664,False
-0.077683,400,184.360063,2.8345758477365264,False
-1.806548,400,184.505906,2.3409725573472784,False
10.0075,287,184.601122,0.1259848559746927,True
-0.01251,400,184.744902,1.9135841883122444,False
-1.527533,400,184.880355,1.4381800391559756,False
-2.134414,400,192.193363,2.642429342901032,False
9.941586,193,192.26409,0.4996376642169028,True
-0.015169,400,192.404595,3.555138790207611,False
-1.940605,400,192.557656,2.0686581889137483,False
-0.197449,400,192.706104,0.40289631864151,False
-0.475747,400,201.65251,1.2241723226809964,False
-0.189723,400,201.914793,2.9098811906915847,False
-0.778079,400,202.101009,1.384002470325608,False
-0.867379,400,202.378346,1.9607177941612186,False
-0.437843,400,202.570713,1.9546817976607767,False
9.94998,162,210.117592,0.2980091279526964,True
-0.399161,400,210.27402,1.8192003706963091,False
0.1512,400,210.416551,2.795517155642077,False
-1.627455,400,210.556602,1.7064050594191598,False
0.219115,400,210.690589,1.833632414375614,False
0.102256,400,218.623945,1.18737191575719,False
-0.187675,400,218.834792,1.4829929543970686,False
-0.137225,400,219.003073,0.5365604313788268,False
-0.49843,400,219.180327,1.9282510199397527,False
-0.103639,400,219.332561,2.6494175875828008,False
-0.657364,400,229.246657,2.1720355584767854,False
-1.272722,400,229.426308,0.7720493771640166,False
0.111925,400,229.604759,2.467200965087029,False
-0.592243,400,229.851025,2.372348851890618,False
-0.903903,400,230.034369,1.7264436224124833,False
-0.339873,400,240.941003,1.9768047939497195,False
-0.019115,400,241.149642,2.309297684522918,False
-0.135842,400,241.354212,2.1437269922909974,False
0.004017,400,241.542905,2.5314859828777774,False
-0.045784,400,241.74787,1.9620466809370238,False
-0.379637,400,251.470181,0.24827170809122037,False
-0.030278,400,251.670076,0.5266692066543731,False
0.132945,400,251.86066,0.643198900621451,False
-0.176851,400,252.146894,2.4481356951424975,False
-0.099679,400,252.370992,0.48094893616724815,False
-0.236962,400,264.47318,1.778369350295362,False
-0.747846,400,264.691941,1.5553928820288707,False
-0.075657,400,264.844094,0.7769336805192847,False
10.024218,212,264.921828,0.5437934697675287,True
-0.295678,400,265.08463,1.536757151609066,False
0.098917,400,273.362313,3.341320652908337,False
10.205247,166,273.442776,0.36054937708071794,True
0.069391,400,273.656789,3.6219213916824127,False
10.023062,180,273.743969,0.536263749088025,True
-0.237346,400,273.938356,1.776872816869344,False
0.115801,400,282.806285,2.8742952290034376,False
9.880035,109,282.858642,0.3031041680980128,True
-0.197946,400,283.051686,2.4299074367387856,False
-0.04194,400,283.246078,3.4472855945250567,False
0.065052,400,283.44867,1.657850083366162,False
0.125602,400,292.442362,2.6343163147319704,False
-0.214886,400,292.64781,2.0203383094124243,False
9.986971,133,292.710146,0.6010891962211367,True
-0.277982,400,292.90067,1.5525433712180907,False
0.058781,400,293.090327,0.4771346412045308,False
-0.104835,400,301.466322,2.9161546047027116,False
-0.023656,400,301.658091,3.6229946396144532,False
10.268488,225,301.768517,1.487259042713624,True
-0.045734,400,301.959622,2.139618175510246,False
-0.082553,400,302.148184,0.9859687196290416,False
-0.019354,400,311.002344,3.4819533008548507,False
0.073797,400,311.208517,0.6928396545612835,False
-0.212775,400,311.395447,2.0952805107309684,False
-0.267896,400,311.587276,2.0837103317843972,False
-0.115739,400,311.782684,2.753347969413161,False
0.081749,400,320.739219,2.652828041331925,False
-0.350045,400,320.942379,0.8662759429481053,False
0.194065,400,321.147895,1.2224036673523397,False
-0.153907,400,321.341493,0.6538006081833313,False
-0.093043,400,321.535805,1.805912365701216,False
0.032524,400,330.379167,4.677724112203628,False
-0.587833,400,330.571265,1.2367827248305934,False
0.04512,400,330.763119,2.7728937579440265,False
-0.192522,400,330.972489,1.960272694792778,False
-1.387608,400,331.165947,1.8864708789103484,False
-0.165725,400,340.026714,2.2805976464293214,False
-5.7e-05,400,340.22318,3.227231398029338,False
0.086962,400,340.417909,3.83038148236852,False
10.312578,155,340.490407,1.4730418731257742,True
0.177576,400,340.695759,2.4403450520697785,False
10.053035,171,349.441769,0.7322016790897017,True
-0.120127,400,349.656825,2.2462299249787367,False
-0.755889,400,349.852646,1.6102108493162806,False
0.195867,400,350.042617,3.043734517847329,False
-0.00347,400,350.239599,1.379731325427043,False
0.097205,400,359.750729,3.764661963584767,False
-0.880303,400,359.96687,0.6289956849090025,False
0.113628,400,360.179202,2.9659743055238157,False
0.029376,400,360.407814,2.4429839497309676,False
0.0993,400,360.663253,2.7164533768320496,False
-0.067439,400,372.2658,2.6830401930919017,False
-0.437312,400,372.61987,1.95385242398196,False
-0.013085,400,372.988153,2.279332635737052,False
-0.113337,400,373.273815,2.3559436265894775,False
-0.11799,400,373.587322,3.79982574223141,False
-0.487361,400,385.294806,2.0489723562973823,False
0.18754,400,385.543705,4.669841533878065,False
0.010479,400,385.79669,5.4532732602725815,False
-0.157989,400,386.053348,1.2133354522221806,False
-0.966472,400,386.327615,1.913465097523377,False
-0.087898,400,398.288475,2.0118572644158816,False
-0.467784,400,398.543618,0.6239974912709095,False
-0.542698,400,398.797599,3.0699022292407907,False
0.070105,400,399.086845,1.4976927130514075,False
-0.513067,400,399.376533,1.7621133998637135,False
-0.31036,400,409.418925,2.721338080768524,False
-0.118388,400,409.550584,3.8564032644486725,False
-0.026776,400,409.678792,6.352769824143237,False
-0.561701,400,409.799513,2.5640998096369088,False
-0.334367,400,409.928556,2.6453181082890245,False
-0.130043,400,419.008113,2.4854693996949813,False
10.019328,216,419.108275,1.1807827804542599,True
-0.133771,400,419.313438,2.1217288429326406,False
0.000599,400,419.49984,2.982148131639341,False
0.018436,400,419.69222,4.195645411919963,False
0.038485,400,429.956931,4.077941290263394,False
-0.378182,400,430.24105,0.7974999510600517,False
10.079596,226,430.415314,1.382352737819414,True
-0.224436,400,430.676484,2.077911538936344,False
-1.029155,400,430.951541,2.0497819100950125,False
-0.138045,400,442.636805,1.8290544227312941,False
-0.349169,400,442.926406,3.6437468822631685,False
-0.022753,400,443.270162,4.277766603265174,False
0.148062,400,443.538856,3.277028815428109,False
-0.211614,400,443.820174,1.263314549888136,False
0.04429,400,455.425975,3.946421402555448,False
-0.03264,400,455.680081,2.100936844977282,False
10.289778,228,455.850334,1.7186005356219232,True
0.181771,400,456.097618,2.1771240546681767,False
0.017711,400,456.340426,2.952302857406144,False
-0.749526,400,464.417443,1.4338481540197532,False
0.092035,400,464.53766,2.64158745411759,False
-0.743732,400,464.66467,0.9425272582930713,False
-0.427068,400,464.787798,4.464757669312781,False
-0.836891,400,464.959765,1.6221236884796013,False
-0.268338,400,473.397826,2.283042868099247,False
0.025308,400,473.736708,5.077360886141821,False
-0.289867,400,474.023849,1.123893894249555,False
0.08023,400,474.293906,2.8545249743312815,False
-0.709039,400,474.57585,1.6448895684556673,False
-0.251899,400,482.328593,0.9486142052337496,False
9.996763,42,482.342009,0.6776607384415676,True
0.160321,400,482.463112,2.5542987895536844,False
0.281125,400,482.591589,3.055674133957767,False
0.044523,400,482.717183,4.929111451741962,False
10.212433,86,491.407286,0.8940379117350921,True
-1.075853,400,491.597962,1.1742395751848937,False
0.261575,400,491.795478,2.0017779386063905,False
-0.527706,400,491.99551,1.9424533788933531,False
0.099394,400,492.194629,2.001059946286041,False
0.019004,400,500.738619,3.4028181782032108,False
-0.114001,400,500.922851,1.2644646926007572,False
0.148931,400,501.105627,4.989410250062386,False
-0.178489,400,501.287216,1.339097868362868,False
0.150724,400,501.469253,5.066469001117495,False
-0.163661,400,510.428611,1.7126371493073904,False
0.170536,400,510.623984,4.534421573402472,False
-0.147106,400,510.855794,2.5040710501600048,False
10.483198,164,510.928422,1.277917310978328,True
-0.586193,400,511.124941,2.1228320146589468,False
0.164965,400,521.490245,3.054124805815993,False
-0.348957,400,521.769413,1.3716190503975434,False
-0.083873,400,522.028635,4.011438489631282,False
0.116432,400,522.304907,4.783273172546038,False
-0.06368,400,522.568511,2.6525630243924727,False
10.210978,259,531.785681,1.960639695073408,True
0.060177,400,531.99568,4.388330704469597,False
0.039567,400,532.189598,3.6450966521600043,False
0.171583,400,532.387182,3.586158851637091,False
10.345629,277,532.520166,1.712974844984007,True
-0.005826,400,541.059873,3.706404137984402,False
0.040846,400,541.188025,2.7900517497355715,False
10.103279,92,541.219591,1.228649926346698,True
-0.710295,400,541.345986,2.0521679689907453,False
10.156971,162,541.39624,1.0922750056627053,True
