#{"t_start": 1755861077.9461231, "env_id": "None"}
r,l,t,episode_energy,success
-0.495404,400,8.525538,0.9606716906871688,False
-0.550081,400,8.750296,0.05804290776278999,False
-0.559492,400,8.973441,0.32447009738811977,False
-0.16438,400,9.18645,0.6808392560307384,False
-0.460184,400,9.401543,0.4005283757459538,False
-0.244648,400,18.657087,0.0080327487080457,False
-1.167589,400,18.857251,0.4832219647049412,False
-0.829217,400,19.055155,0.017861965987743596,False
-0.645544,400,19.252239,0.07566440949496214,False
-0.603464,400,19.469171,0.28918713937855195,False
9.954847,125,28.299088,0.013912988888857291,True
-0.994556,400,28.499066,0.2968915104657937,False
0.055872,400,28.693726,0.4131356203330213,False
-0.751878,400,28.892216,0.09278671714236786,False
-1.038514,400,29.092308,0.977227032540321,False
0.028415,400,38.428105,1.3256845199826766,False
-0.296867,400,38.625257,1.0519371654697232,False
-0.2298,400,38.819886,1.5191321259386943,False
-0.400437,400,39.016453,0.18931157326021625,False
-0.416113,400,39.212532,0.06943880525548993,False
-0.418506,400,48.252065,0.15622316192955202,False
-0.688415,400,48.460023,0.1456332755181739,False
-0.974205,400,48.654803,1.2963598868650625,False
-1.599632,400,48.848734,1.5336306540644546,False
-0.482473,400,49.040607,0.785650809578201,False
-0.289494,400,58.090683,0.7469904493998771,False
-0.485113,400,58.319698,0.6412003642374399,False
-0.412409,400,58.520437,0.5794099235990611,False
-0.321183,400,58.72677,1.46860911465244,False
-0.539545,400,58.928116,0.9469482595018233,False
-0.579392,400,67.936448,0.6051370785500104,False
0.057783,400,68.135033,0.555719595498097,False
-0.45408,400,68.33192,0.9187778972348704,False
-0.157127,400,68.526704,0.6984716698454593,False
-0.465961,400,68.725137,0.5254888381367033,False
-0.663421,400,77.816402,0.9194881690607777,False
-1.026643,400,78.01232,0.9281051818008801,False
-0.356003,400,78.237534,0.47245880051598727,False
0.143293,400,78.438134,0.8507307220996199,False
-0.748119,400,78.630337,0.9453627345969225,False
-0.1556,400,87.128996,0.2711702111024492,False
-0.523439,400,87.327714,1.1791534989632684,False
0.126689,400,87.519622,1.676688775292376,False
-0.2031,400,87.708796,0.4540386663644777,False
-0.918241,400,87.90355,1.2115908598926537,False
-0.287645,400,96.897716,0.1993148883783983,False
0.229912,400,97.102163,1.2692487599643139,False
-0.656123,400,97.292547,0.38692585310852534,False
-0.044829,400,97.489452,0.36682039390302845,False
-0.462732,400,97.68698,0.028461067795246296,False
-0.878285,400,106.692801,0.33908721046048673,False
-0.061551,400,106.922014,0.6198694036917078,False
0.024543,400,107.110768,1.118616074412837,False
-0.742746,400,107.311179,0.7085352904467941,False
-0.452591,400,107.509034,0.19349231308678688,False
-0.403438,400,116.68701,0.13198582099954306,False
-0.282065,400,116.893638,0.897961602177923,False
-0.517326,400,117.108809,1.0602190904570383,False
-0.652104,400,117.307136,0.32166460233404426,False
-0.062882,400,117.505205,0.7823519490592208,False
-0.470083,400,126.496385,0.49134019260555833,False
-0.287217,400,126.691261,1.039853343538797,False
0.106074,400,126.9129,2.102114762457115,False
0.083035,400,127.108099,2.1203001133610084,False
0.111873,400,127.294554,1.6364255258285074,False
-1.135033,400,136.377495,0.7726265445301163,False
-0.217084,400,136.571456,0.3129375564816832,False
-1.180031,400,136.778095,0.5627854646796242,False
0.086424,400,136.986697,0.42194985039577415,False
-0.785324,400,137.181018,1.364555060469857,False
-0.527332,400,146.169331,0.5701987412253688,False
0.084501,400,146.365632,1.7659805797762043,False
-0.810705,400,146.559931,0.21497363867473313,False
0.101222,400,146.764583,0.9568274151875739,False
-0.593078,400,146.969837,0.06263673173331646,False
-0.752204,400,155.994939,1.7498800674619395,False
-0.520925,400,156.19248,0.05305498819428428,False
0.240182,400,156.381435,1.9510291277504517,False
-0.641523,400,156.58351,1.483516416003973,False
-0.499813,400,156.791218,0.08332527995899418,False
0.231131,400,165.744897,1.1513324936326916,False
10.035733,55,165.769509,0.7518019126822426,True
0.237987,400,165.966377,0.8552318255775909,False
-0.620733,400,166.168081,1.110489206520939,False
-0.469929,400,166.383088,0.1833823852330205,False
0.078226,400,174.805051,1.4209411759443697,False
-0.516141,400,174.999846,0.7551637001142548,False
-0.119719,400,175.193403,1.2005781098535309,False
-0.395923,400,175.389575,0.26451366189548403,False
-0.213853,400,175.598046,0.7133755875649467,False
0.192056,400,184.553202,0.8161053190486333,False
-0.422497,400,184.74859,1.824449324708678,False
-1.026057,400,184.941604,1.2858402121435066,False
-0.495132,400,185.138501,0.5429215386943328,False
-0.036135,400,185.330705,1.5405152746787623,False
0.107667,400,194.270502,2.1058575537314637,False
-0.166535,400,194.482816,1.1029290755866918,False
-0.770797,400,194.682006,0.49716711675473585,False
-0.003587,400,194.870373,1.4463609966658073,False
-0.274227,400,195.066524,1.1947819503740966,False
-0.767597,400,204.004844,0.29613355374874584,False
-0.192396,400,204.204028,0.36544174477839486,False
-0.716326,400,204.410604,2.3850391050490254,False
0.024343,400,204.605838,0.7120805443272127,False
0.081553,400,204.801276,1.3438362767848337,False
-0.651602,400,213.739989,0.37038503306016385,False
0.131867,400,213.97556,1.9316213629226386,False
-0.318361,400,214.200932,0.9001510238996214,False
-0.120414,400,214.396044,1.536305621813663,False
-1.251648,400,214.593448,1.2591699777578127,False
-0.134921,400,225.395213,0.8775514172494572,False
0.075405,400,225.65899,2.212927905812548,False
-0.439484,400,225.900978,0.49228650314223116,False
-0.585267,400,226.1987,0.8085144623860109,False
-0.668358,400,226.47013,1.5273702835847447,False
-0.137261,400,236.3808,0.7694380746813071,False
0.189118,400,236.579152,1.20724096509527,False
-0.289914,400,236.802862,0.36214307281543506,False
0.119532,400,237.060035,1.1579076983463505,False
-0.484601,400,237.309565,0.26364335798109956,False
-1.028722,400,245.699099,0.6867584598763856,False
0.09641,400,245.879771,1.554109466116174,False
-0.862689,400,246.079642,0.7711000965604047,False
-0.574827,400,246.262238,0.5317441830430054,False
-0.590789,400,246.446354,0.3544667299526381,False
-0.038416,400,253.953566,1.1572276879029877,False
-0.416111,400,254.134186,0.154462618148971,False
-0.024577,400,254.316139,1.0098102300607117,False
-0.498728,400,254.504595,0.2177011633246852,False
0.139129,400,254.703535,0.8095775514089624,False
-0.272411,400,262.582883,0.3916765094523393,False
-0.318289,400,262.763742,0.592923480588808,False
-0.708663,400,262.944018,1.011532713832772,False
0.066781,400,263.128776,0.7126919072711437,False
-0.588912,400,263.327627,0.33415167299602694,False
-0.568107,400,271.27769,0.9222008301337203,False
-0.071751,400,271.461088,1.0303180494967223,False
-0.858277,400,271.645324,0.5703897548628535,False
-0.49414,400,271.835462,0.632105456298513,False
-0.979906,400,272.023084,0.7613870960477319,False
-0.168014,400,279.898969,0.22737587719662689,False
-0.078817,400,280.080263,0.5190413820080974,False
-0.29752,400,280.26119,0.26165510714263857,False
0.205777,400,280.461826,0.41916845530137836,False
-0.243074,400,280.642118,2.0198709539812207,False
-0.065492,400,288.539494,0.9412901329169094,False
-0.165675,400,288.724215,0.7755092861801984,False
-0.987226,400,288.906782,0.6560150758093519,False
-0.323258,400,289.103188,0.7425782599140736,False
0.017442,400,289.284178,0.6441858544557372,False
0.08701,400,297.156425,0.34633687409899183,False
-0.115971,400,297.338069,1.068268030095327,False
-0.676267,400,297.518912,0.4196153891403609,False
-0.245461,400,297.722049,1.6038946524347415,False
0.034338,400,297.906614,0.8465090978533703,False
0.080005,400,305.845062,1.259851324510438,False
-0.11028,400,306.026136,0.6999184079078565,False
-0.54111,400,306.207394,0.5418740379683888,False
-0.264046,400,306.395205,0.8540860008187628,False
0.273462,400,306.57755,1.2517635519346857,False
-0.340287,400,314.467917,0.2614753954169882,False
0.120807,400,314.650557,1.1737919620482786,False
-0.456975,400,314.839813,0.11130668843675284,False
-0.038108,400,315.0209,0.7586929014734005,False
-0.031659,400,315.20198,0.7449326455304385,False
-0.559695,400,323.114047,0.13963575105544598,False
-0.471847,400,323.292587,0.12191382251582808,False
-0.811915,400,323.486897,1.1139086471326611,False
0.080985,400,323.670648,1.00634673365608,False
0.058564,400,323.845809,0.9564910865005537,False
0.113223,400,331.284772,0.394043043925569,False
-0.546687,400,331.46365,0.10901209515947158,False
-0.80881,400,331.646726,1.3674287300512231,False
-0.824591,400,331.831575,0.5326649778113436,False
-0.279885,400,332.023189,0.2694647797718914,False
0.074149,400,339.88737,1.761969690903314,False
-1.013921,400,340.071757,1.0166523619336545,False
0.240917,400,340.261596,1.2469037888099264,False
-0.263911,400,340.444149,0.9409987501825556,False
0.157884,400,340.642914,1.8978756936427978,False
-0.821371,400,348.569856,0.15136356731411985,False
-0.621196,400,348.770592,0.15839396115597942,False
-0.137237,400,348.971666,0.4088768509350414,False
-0.138134,400,349.16082,0.7837112370734848,False
-0.942988,400,349.341603,0.507319128198796,False
-0.371848,400,357.288648,0.38147138864842073,False
-0.486247,400,357.471191,1.0545960179481058,False
-0.669033,400,357.652959,0.743309858681308,False
0.082825,400,357.851421,1.4171408997310382,False
-0.883143,400,358.029344,1.853429388499314,False
-0.229814,400,365.915078,1.8400275793362397,False
-0.571941,400,366.093476,0.461788407684946,False
-0.885508,400,366.272165,0.7696863041751266,False
-0.311929,400,366.464093,1.1245862936975484,False
-0.797132,400,366.651019,1.3978638750447094,False
-0.419513,400,374.560444,0.24425162940249365,False
-0.61007,400,374.743535,0.3695887737961861,False
0.098691,400,374.930491,1.313801404115557,False
-0.052153,400,375.116612,0.6955746330788182,False
-0.034514,400,375.296383,0.8824475833027002,False
-0.951284,400,383.218561,0.5868463090449524,False
-0.3364,400,383.401128,0.9060003634097554,False
-0.501997,400,383.5957,0.12329160816071774,False
0.176381,400,383.775286,1.2850073501469503,False
-0.681756,400,383.956596,0.7078888321583882,False
0.060293,400,392.879162,1.5255556364487075,False
-0.711192,400,393.074191,1.1066440089287946,False
-0.355242,400,393.267564,0.13595681411473476,False
-0.668101,400,393.473125,0.9798396602355437,False
0.185717,400,393.664269,1.12905229316302,False
0.013363,400,401.895783,1.590546530821478,False
-0.435672,400,402.107659,0.02527012150294922,False
-0.244346,400,402.318903,0.2141881104949221,False
-0.484662,400,402.514497,1.0021008489954764,False
0.107076,400,402.707409,1.2841634519822576,False
-0.40987,400,411.66724,0.8868652850348681,False
-0.446904,400,411.881784,0.6012993573475425,False
0.171782,400,412.142964,1.3425213522197619,False
-0.628447,400,412.328053,0.7232957352850491,False
-0.306985,400,412.512783,0.26312443920832507,False
