#{"t_start": 1756131383.7326655, "env_id": "None"}
r,l,t,episode_energy,success
-0.402446,400,7.986969,0.6299409714798242,False
-0.348607,400,8.186551,0.6344799037758041,False
-0.529133,400,8.374161,0.6261552904597407,False
-0.677157,400,8.564293,0.6280529140796682,False
-1.590705,400,8.763375,0.6044690923133179,False
-0.174706,400,19.540324,0.8385990187021761,False
-0.041464,400,19.81359,0.761798603544022,False
-0.322938,400,20.034503,0.6290502169868408,False
-0.640677,400,20.276695,0.5532982744547381,False
-0.193329,400,20.523898,0.8072856770119814,False
-0.64127,400,29.843294,1.4146586392954936,False
-0.305649,400,30.040883,0.14430859116286043,False
-0.903577,400,30.236502,0.14794953581364184,False
-0.62058,400,30.441813,1.5852053774651031,False
-0.408458,400,30.711349,1.4979737465948857,False
-0.117301,400,39.81905,1.1450065084761463,False
-0.13794,400,40.016057,1.2779515012096607,False
0.03314,400,40.240078,0.12426533856063186,False
0.169215,400,40.466897,0.9102656631535899,False
-0.115871,400,40.70284,1.2013640759589093,False
-0.062238,400,50.959389,1.0301718856559072,False
10.060178,356,51.184892,0.13695135166268033,True
0.033035,400,51.456767,0.7941548880005339,False
0.040962,400,51.733911,0.16914062680677575,False
-0.096929,400,52.012945,0.6289263070113484,False
-0.087304,400,62.341684,0.37520305380571695,False
-0.612593,400,62.600263,0.2283252101105522,False
10.113694,323,62.804378,0.0689713384383546,True
-0.58432,400,63.007137,0.19408503319469478,False
-0.008574,400,63.206709,0.5699756921842966,False
-0.67546,400,72.067691,0.27701996273162344,False
0.003759,400,72.26971,0.6946393676299848,False
-0.336341,400,72.480783,0.17605170779821208,False
-0.132444,400,72.674731,0.2593490054602681,False
-1.181598,400,72.872663,0.1537901503087423,False
0.05569,400,81.863715,0.5500293897978047,False
-0.542245,400,82.051572,0.19695518305493304,False
-0.607096,400,82.240606,0.43807144949730525,False
-0.340037,400,82.457415,0.4944148385575848,False
-0.327612,400,82.642822,0.3202348115052461,False
0.256497,400,90.670097,0.5486481846345372,False
-0.487129,400,90.859688,0.4016690451422583,False
-0.055282,400,91.074125,0.9178651045775814,False
-0.083892,400,91.262536,0.7394808488513603,False
-0.02279,400,91.451009,0.47662473349203166,False
-1.363033,400,99.902096,0.15371963571453753,False
-0.074504,400,100.089191,0.4186966268253971,False
0.231605,400,100.280796,0.5296432979366673,False
0.137066,400,100.470631,0.438439199441726,False
-0.187688,400,100.655145,0.3820877758382442,False
-0.580941,400,109.238719,0.2598060185677395,False
0.151278,400,109.438696,0.3475335912240715,False
-1.099111,400,109.65058,0.07293570578650713,False
-1.202236,400,109.848761,0.1580297740110729,False
0.057145,400,110.041588,0.5535210873324937,False
-0.454383,400,118.496487,0.2855787163711231,False
0.074105,400,118.692592,0.5834173538385997,False
-0.67348,400,118.887362,0.2494794613929562,False
10.593093,202,118.98344,0.3559441031347255,True
-0.901338,400,119.172637,0.1956324637694448,False
-0.833088,400,127.610058,0.2056508492836198,False
0.071882,400,127.801469,0.29186308304625114,False
0.106874,400,127.991914,0.43617739082074725,False
0.055742,400,128.197994,0.30445592959423246,False
0.012238,400,128.385735,0.29072727149598326,False
0.27098,400,136.884089,0.34470735633785043,False
-0.025614,400,137.073452,0.32213610106766394,False
-0.812013,400,137.262128,0.17800187448042895,False
-0.822398,400,137.454415,0.17620029760035152,False
-0.747275,400,137.639485,0.18285579480864506,False
-0.249454,400,146.259921,0.24506565910069417,False
0.300826,400,146.447057,0.27328140728156,False
-0.268018,400,146.647597,0.218299980665057,False
0.343742,400,146.837078,0.2782778326661014,False
-0.164291,400,147.026203,0.24383210059895005,False
-0.726973,400,155.703804,0.15685739061739978,False
0.190161,400,155.896797,0.40330656968961626,False
-1.302916,400,156.083842,0.1274124165644998,False
0.409912,400,156.272792,0.291861094596237,False
-0.877685,400,156.460372,0.14538468080761463,False
10.936126,366,164.984539,0.30947920078897406,True
-0.05976,400,165.181423,0.3776986733690728,False
-0.442163,400,165.385862,0.15765939286206307,False
0.051693,400,165.574228,0.22097481870220576,False
0.501773,400,165.762471,0.24867044902671478,False
0.487782,400,173.80662,0.27121004115207137,False
-0.150876,400,174.015046,0.19172551456277234,False
-0.156445,400,174.203512,0.22609460550712826,False
0.319461,400,174.389801,0.23513343297054942,False
0.169769,400,174.582112,0.26159944002552055,False
-0.729664,400,183.150197,0.11130926922226582,False
0.526198,400,183.336538,0.2700889827113675,False
-0.578916,400,183.521391,0.12283283089819488,False
0.091786,400,183.726245,0.358130154473306,False
-0.789433,400,183.910316,0.13836671673807463,False
0.679049,400,192.458106,0.21731390913989204,False
0.426148,400,192.64794,0.22284480436109214,False
-0.70837,400,192.843671,0.13257107618161898,False
-0.538085,400,193.02965,0.12903401948890272,False
-0.176593,400,193.218291,0.241920840196342,False
0.449142,400,201.743507,0.22128342384375288,False
0.744236,400,201.931435,0.22534813450512667,False
-9e-05,400,202.121434,0.379074436305304,False
-0.370837,400,202.321488,0.0778824958865698,False
0.218816,400,202.517653,0.16549400772262848,False
-0.351199,400,211.049609,0.21029479043485283,False
0.020773,400,211.240994,0.17151480161350985,False
-0.526388,400,211.432839,0.14733783685690965,False
0.582548,400,211.617872,0.2376846455760981,False
-0.683256,400,211.808205,0.08067886064827012,False
0.232919,400,220.27715,0.235253246399738,False
-0.434159,400,220.465296,0.1490124048724545,False
0.289476,400,220.654716,0.2879947289912204,False
-0.523291,400,220.844542,0.09766206441771799,False
-0.522408,400,221.046784,0.2196284862434835,False
0.359982,400,229.456236,0.3946471503275988,False
-0.345339,400,229.664938,0.14445677340398036,False
-0.723155,400,229.86692,0.10488896033427178,False
0.280421,400,230.055097,0.2898170108167686,False
0.447096,400,230.241451,0.3691536623607303,False
-0.525686,400,238.808666,0.1667155876982235,False
0.516161,400,238.999546,0.4099032936504034,False
-0.308286,400,239.194142,0.20491250982039358,False
-0.709849,400,239.38836,0.128275635353165,False
-0.502362,400,239.596141,0.11656786613400168,False
0.583046,400,247.672976,0.3974496497378524,False
-0.628262,400,247.85748,0.15279052248808342,False
0.367944,400,248.043155,0.44109208783937637,False
-0.892424,400,248.243916,0.18115475301110107,False
-0.115155,400,248.435231,0.2789384146952226,False
-0.833002,400,256.906589,0.1322006264565032,False
-0.604658,400,257.096602,0.14153090293246212,False
-0.213561,400,257.276467,0.20769922034167365,False
-0.797126,400,257.460014,0.4478978903693751,False
10.970358,262,257.578315,0.5720627789165769,True
-0.886163,400,266.210734,0.07349393070707001,False
-1.163608,400,266.401213,0.6321460338173609,False
-1.386838,400,266.594798,0.4086684482841989,False
-0.105386,400,266.791157,0.26833880410868594,False
-1.154008,400,266.981045,0.08650000409323017,False
-0.767377,400,275.555206,0.10332451310579618,False
-0.9103,400,275.739568,0.10471301880101716,False
0.003105,400,275.926151,0.23984303176265306,False
0.464443,400,276.110858,0.3831548879120287,False
-0.642515,400,276.299753,0.43999864330406974,False
-0.891583,400,284.790078,0.0488017354852618,False
0.138533,400,284.990286,0.4448703398716931,False
-0.886932,400,285.209172,0.060056848941332654,False
-1.001002,400,285.394113,0.1510506994217671,False
0.051691,400,285.576953,0.3396526835334371,False
-0.441831,400,294.076771,0.16087791801779233,False
-0.242474,400,294.274751,0.17452841644544487,False
-0.31103,400,294.465495,0.4926132581468961,False
-0.408891,400,294.653531,0.1905653786954669,False
0.199143,400,294.849735,0.5943465196214424,False
-0.553203,400,303.361855,0.12119307731203993,False
-0.778064,400,303.565739,0.08540230685221013,False
