#{"t_start": 1756120083.32655, "env_id": "None"}
r,l,t,episode_energy,success
-0.025919,400,7.856038,0.7093872318747729,False
0.061879,400,8.083748,0.7283203340688873,False
-1.225645,400,8.29162,0.7988855633511706,False
-0.029099,400,8.516041,0.6750875709335339,False
-0.680666,400,8.714368,0.8079853060540135,False
-0.232331,400,17.168261,0.8916522224973653,False
-0.575361,400,17.350803,0.6797604841661368,False
-0.583832,400,17.530791,0.6725164163002632,False
-0.042384,400,17.754467,1.1196315800326466,False
-0.030746,400,17.963236,0.9516196123036718,False
-0.671713,400,26.571373,1.2779495254946542,False
-0.094602,400,26.755113,1.3074390732519863,False
-1.145628,400,26.935032,1.0997600042097824,False
-0.07216,400,27.12319,1.321792046233601,False
-0.446447,400,27.308513,1.1038878591534322,False
-0.499379,400,35.891236,0.9591130354222636,False
-0.38957,400,36.077598,0.9160781228920959,False
-0.101504,400,36.275717,0.9631740669627912,False
-0.157333,400,36.461554,1.1270168481787968,False
-0.107338,400,36.641571,1.3506130934884435,False
-0.83345,400,45.408504,0.16286028728966054,False
-0.621824,400,45.591006,0.36341288736508254,False
0.101736,400,45.788768,0.5829159487747472,False
0.000329,400,45.973526,0.8435612640484982,False
0.016181,400,46.158048,0.9048809754754799,False
-0.316823,400,54.74294,0.8112745426249689,False
-0.348962,400,54.951388,0.19063285301096425,False
0.132098,400,55.156151,0.5103928752616137,False
-0.492778,400,55.337164,0.6868950243178003,False
0.132688,400,55.520639,0.7074462092940745,False
0.083363,400,63.911507,0.48134715345356965,False
-0.560256,400,64.097005,0.4811021281534064,False
0.169983,400,64.279259,0.5574135116142473,False
-0.46564,400,64.473374,0.10573854844105035,False
0.648758,400,64.652448,0.39563762623517434,False
0.11705,400,73.087795,0.4382730180324794,False
-0.501754,400,73.276203,0.19814314832010857,False
0.071341,400,73.457747,0.8083144722736081,False
-0.170967,400,73.636786,0.6415914896666146,False
0.150486,400,73.826099,0.7257130383111642,False
-0.071876,400,81.920914,0.7340818241479583,False
-0.353067,400,82.103739,0.16333263334158582,False
-0.012576,400,82.28721,0.4520219685447505,False
0.127635,400,82.467062,0.40702206294368987,False
-0.04872,400,82.646631,0.29272577110125847,False
0.017744,400,90.908449,0.15882365513974067,False
-0.064508,400,91.089875,0.22255052963899488,False
0.023113,400,91.271753,0.31091658214916973,False
0.038026,400,91.453533,0.3408231921767613,False
-0.107158,400,91.668923,0.15291247255068813,False
